id;firstname;lastname;team;position;injured;banned;mantra_position;fantacalcio_position;name;country;birth_date;foot_name;fantacalcioPlayerId;fantacalcioTeamName;appearances;matchesInStart;mins_played;pagella;fantacalcioRanking;fantacalcioFantaindex;fantacalcioPosition;assists;goals;goals90min;goalsFromOpenPlays;xgFromOpenPlays;xgFromOpenPlays/90min;xA;xA90min;redCards;yellowCards;successfulPenalties;penalties;gkPenaltiesSaved;gkCleanSheets;gkConcededGoals;openPlaysGoalsConceded;openPlaysXgConceded;fantamediaPred;fantamediaPredRoundId;matchConvocation;matchesWithGrade;perc_matchesStarted;perc_matchesWithGrade;percMinsPlayed;expectedFantamediaMean;External_breakout_Index;Set_piece_attack_Index;Offensive_verticalization_Index;Attacking_area_Index;Pass_accuracy_Index;Accompany_the_offensive_action_Index;Cross_accuracy_Index;Pass_leading_chances_Index;Shot_on_target_Index;Received_pass_Index;Deep_runs_Index;Air_challenge_offensive_Index;Shot_on_goal_Index;Converge_in_the_center_Index;Pass_forward_accuracy_Index;Defense_solidity_Index;Offensive_actions_Index;Dribbles_successful_Index;Offensive_field_presence_Index
22371;Raffaele;di gennaro;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};;False;False;['G'];P;Raffaele Di Gennaro;;1993-10-03;;1926;inter;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22512;Mauro;vigorito;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};;False;False;['G'];P;Mauro Vigorito;;1990-05-22;;2809;como;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22575;milan;djuric;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Forward;False;False;['CF'];A;Milan Djuric;Bosnia-Herzegovina;1990-05-22;right;5471;parma;27.0;16.0;1676.0;5.79;6.31;45.1;A;1.0;5.0;0.27;7.0;3.92;0.21;0.34;0.02;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;30.0;24.0;53.33;80.0;47.0;-1;-1.0;60.34;-1.0;68.35;-1.0;-1.0;-1.0;-1.0;75.91;-1.0;54.14;97.64;78.48;-1.0;-1.0;-1.0;46.29;-1.0;53.23
22680;giovanni;di lorenzo;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Wing-Back;False;False;['RB', 'E'];D;Giovanni Di Lorenzo;Italy;1993-08-04;right;2816;napoli;37.0;37.0;3623.0;6.11;6.33;88.16;D;2.0;3.0;0.07;3.0;2.99;0.07;4.0;0.1;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;37.0;100.0;100.0;97.0;-1;57.37;55.88;84.93;62.98;75.41;74.02;61.74;71.15;-1.0;79.97;59.32;-1.0;-1.0;-1.0;84.16;61.09;74.05;-1.0;67.2
22889;davide;zappacosta;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Wide-Midfielder;False;False;['E'];D;Davide Zappacosta;Italy;1992-06-11;right;554;atalanta;30.0;26.0;2211.0;6.12;6.54;92.58;D;2.0;4.0;0.16;4.0;2.83;0.12;2.65;0.11;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;30.0;76.47;88.24;62.0;-1;83.86;55.12;62.22;65.65;63.98;66.17;85.19;68.05;58.93;69.23;60.95;-1.0;68.12;-1.0;71.66;-1.0;66.3;56.28;59.02
22933;Leonardo;pavoletti;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Forward;True;False;['CF'];A;Leonardo Pavoletti;Italy;1988-11-26;right;247;cagliari;26.0;1.0;564.0;5.85;5.98;-1.0;A;0.0;2.0;0.32;3.0;2.18;0.35;0.2;0.03;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;18.0;3.12;56.25;16.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23705;marco;sportiello;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Goalkeeper;False;False;['G'];P;Marco Sportiello;Italy;1992-05-10;right;4;atalanta;2.0;1.0;141.0;6.0;5.0;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.31;-1;39.0;31.0;2.0;3.23;6.45;4.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24134;Michele;castagnetti;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Midfielder;False;False;['DM', 'M'];C;Michele Castagnetti;Italy;1989-12-27;left;5863;cremonese;35.0;30.0;2690.0;6.17;6.28;35.19;C;1.0;2.0;0.07;2.0;0.62;0.02;3.59;0.12;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;34.0;78.95;89.47;76.0;-1;-1.0;-1.0;72.58;39.33;57.02;63.91;-1.0;51.42;-1.0;58.7;-1.0;-1.0;-1.0;-1.0;56.99;-1.0;56.41;-1.0;59.39
28230;adrien;tameze;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Midfielder;False;False;['DM', 'M'];C;Adrien  Tameze;France;1994-02-04;right;4890;torino;20.0;9.0;732.0;5.69;5.62;17.88;C;0.0;0.0;0.0;0.0;0.23;0.03;0.66;0.08;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;15.0;26.47;44.12;21.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
38021;Kevin;De Bruyne;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Attacking-Midfielder;False;False;['OM'];C;Kevin De Bruyne;Belgium;1991-06-28;right;2517;napoli;28.0;19.0;1849.0;6.34;7.02;97.68;C;8.0;4.0;0.19;3.0;4.11;0.2;8.02;0.39;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;26.0;57.58;78.79;52.0;-1;69.55;-1.0;93.17;80.3;56.75;78.94;69.22;88.31;59.57;83.21;76.49;-1.0;61.97;-1.0;63.07;-1.0;82.35;66.26;89.74
49855;Yann;sommer;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Goalkeeper;False;False;['G'];P;Yann Sommer;Switzerland;1988-12-17;right;2428;inter;33.0;33.0;3214.0;6.21;5.73;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;32.0;32.0;29.79;-1;39.0;36.0;33.0;91.67;91.67;87.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
49991;Remo;freuler;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Midfielder;False;False;['DM', 'M'];C;Remo Freuler;Switzerland;1992-04-15;right;788;bologna;37.0;37.0;3449.0;6.08;6.08;43.07;C;0.0;1.0;0.03;1.0;1.62;0.04;1.45;0.04;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;37.0;100.0;100.0;94.0;-1;-1.0;-1.0;75.47;59.11;77.56;71.42;-1.0;52.67;-1.0;77.74;53.66;-1.0;-1.0;-1.0;74.77;-1.0;73.96;-1.0;81.83
50007;berat;djimsiti;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Defender;False;False;['CB'];D;Berat  Djimsiti;Switzerland;1993-02-19;right;787;atalanta;34.0;32.0;2838.0;6.0;6.0;67.03;D;2.0;1.0;0.03;2.0;2.1;0.07;0.66;0.02;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;33.0;91.43;94.29;78.0;-1;57.38;59.34;58.14;59.51;82.24;77.32;-1.0;-1.0;-1.0;78.22;54.04;67.95;-1.0;-1.0;79.4;62.24;74.07;-1.0;71.77
68085;Christian;kabasele;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Defender;False;False;['CB'];D;Christian Kabasele;Congo DR;1991-02-24;right;4263;udinese;16.0;12.0;1256.0;5.97;6.34;92.48;D;0.0;2.0;0.14;3.0;2.24;0.16;0.18;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;16.0;32.43;43.24;35.0;-1;-1.0;74.02;64.04;59.18;75.84;72.85;-1.0;-1.0;55.04;72.17;-1.0;76.16;64.26;-1.0;79.58;62.44;67.53;-1.0;50.29
79320;Mehdi;taremi;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Forward;False;False;['CF'];A;Mehdi Taremi;Iran;1992-07-18;right;6628;inter;26.0;7.0;942.0;5.88;6.01;30.52;A;1.0;1.0;0.1;0.0;2.58;0.25;0.63;0.06;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;21.0;19.44;58.33;27.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
83753;Nicolae;stanciu;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};;False;False;['M', 'OM'];C;Nicolae Stanciu;;1993-05-07;;7135;genoa;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;C;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
86243;duvan esteban;zapata d.;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Forward;False;False;['CF'];A;Duvan Esteban Zapata Banguera;Colombia;1991-04-01;right;608;torino;7.0;7.0;633.0;6.16;7.37;83.31;A;0.0;3.0;0.43;5.0;3.16;0.45;0.53;0.08;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;7.0;7.0;100.0;100.0;17.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
89186;paulo bruno exequiel;dybala;{'uuid': '1e324d46-77cf-49f1-8dd2-9a0e343741c2', 'name': 'roma'};Attacking-Midfielder;False;False;['F'];A;Paulo Bruno Exequiel Dybala;Argentina;1993-11-15;left;309;roma;24.0;16.0;1494.0;6.2;7.03;91.56;A;3.0;6.0;0.36;3.0;3.19;0.19;5.31;0.32;0.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;21.0;51.61;67.74;43.0;-1;60.72;58.01;73.42;77.55;60.63;70.55;64.17;65.62;70.78;76.09;72.18;-1.0;63.67;56.38;63.79;-1.0;80.15;71.62;83.27
92900;charalampos;lykogiannis;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Wing-Back;False;False;['LB', 'E'];D;Charalampos Lykogiannis;Greece;1993-10-22;left;2653;bologna;17.0;12.0;1134.0;5.95;6.1;79.95;D;4.0;0.0;0.0;0.0;0.11;0.01;1.56;0.12;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;17.0;35.29;50.0;32.0;-1;59.11;-1.0;55.38;59.36;55.03;67.61;87.74;65.28;-1.0;67.93;56.73;-1.0;-1.0;-1.0;59.98;59.69;58.41;-1.0;54.31
99430;lukasz;skorupski;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Goalkeeper;False;False;['G'];P;Lukasz Skorupski;Poland;1991-05-05;right;133;bologna;27.0;27.0;2571.0;6.09;5.26;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;33.0;33.0;23.71;-1;39.0;35.0;27.0;77.14;77.14;69.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
99452;Arkadiusz Krystian;milik;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};;False;False;['CF'];A;Arkadiusz Milik;;1994-02-28;;2012;juventus;-1.0;-1.0;-1.0;-1.0;-1.0;52.83;A;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
99902;piotr sebastian;zielinski;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Midfielder;False;False;['M', 'OM'];C;Piotr Zielinski;Poland;1994-05-20;right;152;inter;26.0;8.0;1084.0;6.15;6.38;80.47;C;0.0;2.0;0.17;0.0;1.63;0.14;0.67;0.06;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;30.0;22.0;26.67;73.33;31.0;-1;62.2;-1.0;70.95;60.98;86.56;83.6;-1.0;-1.0;60.08;87.99;56.78;-1.0;46.03;-1.0;89.6;-1.0;87.6;-1.0;72.61
105338;henrikh;mkhitaryan;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Mezzala;False;False;['M', 'OM'];C;Henrikh Hamlet Mkhitaryan;Armenia;1989-01-21;right;2529;inter;32.0;30.0;2536.0;6.08;6.2;70.47;C;3.0;1.0;0.04;1.0;1.77;0.06;2.74;0.1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;32.0;88.24;94.12;72.0;-1;71.67;-1.0;80.46;61.63;75.03;79.09;-1.0;68.35;-1.0;86.94;58.56;-1.0;-1.0;52.79;78.97;-1.0;85.07;-1.0;78.05
116349;Matias;vecino;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Midfielder;False;False;['DM', 'M'];C;Matias Vecino Falero;Uruguay;1991-08-24;right;181;lazio;20.0;7.0;995.0;5.99;6.22;72.56;C;2.0;2.0;0.18;3.0;2.98;0.27;0.87;0.08;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;23.0;18.0;30.43;78.26;28.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
127796;Filip;kostic;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Wide-Midfielder;False;False;['E', 'W'];C;Filip Kostic;Serbia;1992-11-01;left;4711;juventus;27.0;22.0;2192.0;6.21;6.49;60.29;C;7.0;1.0;0.04;1.0;1.48;0.06;5.27;0.22;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;27.0;78.57;96.43;60.0;-1;65.49;-1.0;50.64;58.78;47.57;55.97;82.77;56.22;-1.0;56.12;58.14;-1.0;-1.0;-1.0;50.17;-1.0;53.93;61.32;48.17
134414;Luca;lezzerini;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Goalkeeper;False;False;['G'];P;Luca Lezzerini;Italy;1995-03-24;right;158;fiorentina;37.0;37.0;3640.0;6.23;5.24;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;10.0;48.0;48.0;41.24;-1;39.0;37.0;37.0;100.0;100.0;97.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
134427;Daniele;Rugani;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Defender;False;False;['CB'];D;Daniele Rugani;Italy;1994-07-29;right;294;juventus;15.0;7.0;787.0;6.13;6.1;84.54;D;0.0;0.0;0.0;0.0;0.1;0.01;0.24;0.03;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;11.0;24.14;37.93;22.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
134435;Alberto;grassi;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Midfielder;False;False;['DM', 'M'];C;Alberto Grassi;Italy;1995-03-07;right;27;cremonese;28.0;27.0;2332.0;5.87;5.83;23.48;C;0.0;1.0;0.04;1.0;1.36;0.05;0.22;0.01;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;28.0;93.1;96.55;66.0;-1;-1.0;-1.0;65.7;61.54;59.95;56.8;-1.0;-1.0;-1.0;59.59;54.19;-1.0;-1.0;-1.0;58.41;-1.0;58.99;-1.0;77.92
134478;Stefano;sabelli;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Wing-Back;False;False;['RB', 'LB', 'E'];D;Stefano Sabelli;Italy;1993-01-13;right;791;genoa;34.0;23.0;2229.0;5.77;5.78;36.77;D;2.0;0.0;0.0;0.0;0.08;0.0;1.66;0.07;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;30.0;60.53;78.95;63.0;-1;-1.0;-1.0;77.69;56.09;65.22;71.34;63.98;58.74;-1.0;65.59;52.6;-1.0;-1.0;-1.0;73.23;52.99;62.27;-1.0;55.47
134496;mike;maignan;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Goalkeeper;False;False;['G'];P;Mike Maignan;French Guiana;1995-07-03;right;4312;milan;37.0;37.0;3575.0;6.22;5.5;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;12.0;41.0;41.0;38.08;-1;39.0;37.0;37.0;100.0;100.0;96.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
134797;Hernani;hernani;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Midfielder;False;False;['M'];C;Hernani Azevedo Junior;Brazil;1994-03-27;right;4423;parma;25.0;15.0;1408.0;5.85;6.19;60.61;C;3.0;3.0;0.19;0.0;0.24;0.02;1.75;0.11;0.0;7.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;27.0;25.0;55.56;92.59;41.0;-1;60.55;-1.0;62.78;59.44;54.05;64.21;-1.0;67.93;-1.0;63.63;55.51;56.93;-1.0;-1.0;56.08;-1.0;65.59;-1.0;73.65
134992;jesper;karlstrom;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Midfielder;False;False;['DM', 'M'];C;Jesper Karlstrom;Sweden;1995-06-21;right;6680;udinese;39.0;38.0;3636.0;5.98;5.89;31.22;C;1.0;0.0;0.0;0.0;0.95;0.02;1.75;0.04;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;39.0;39.0;97.44;100.0;99.0;-1;-1.0;-1.0;79.96;57.0;71.31;70.73;-1.0;55.83;-1.0;70.95;52.07;-1.0;-1.0;-1.0;69.18;-1.0;68.93;-1.0;82.95
135807;mario;pasalic;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Midfielder;False;False;['M', 'OM'];C;Mario Pasalic;Croatia;1995-02-09;right;2077;atalanta;34.0;23.0;2109.0;6.09;6.31;85.84;C;2.0;3.0;0.13;3.0;7.35;0.31;2.34;0.1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;33.0;60.53;86.84;60.0;-1;63.33;64.08;79.01;67.14;82.75;89.34;-1.0;59.43;57.22;85.6;56.94;57.6;50.8;-1.0;82.86;-1.0;85.1;-1.0;80.96
138548;Ruslan;malinovskyi;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Mezzala;False;False;['M', 'OM'];C;Ruslan Malinovskyi;Ukraine;1993-05-04;left;4427;genoa;9.0;4.0;422.0;5.92;6.03;70.83;C;2.0;0.0;0.0;0.0;0.08;0.02;1.23;0.26;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;12.0;9.0;33.33;75.0;12.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
146569;marc-oliver;kempf;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Defender;False;False;['CB'];D;Marc-Oliver Kempf;Germany;1995-01-28;left;6893;como;34.0;33.0;3062.0;5.91;5.79;43.68;D;0.0;0.0;0.0;0.0;1.92;0.06;0.8;0.02;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;34.0;94.29;97.14;83.0;-1;-1.0;64.64;61.05;56.05;83.65;75.44;-1.0;-1.0;-1.0;80.54;-1.0;74.98;-1.0;-1.0;81.95;60.17;77.81;-1.0;57.71
146588;alessio;romagnoli;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Defender;False;True;['CB'];D;Alessio Romagnoli;Italy;1995-01-12;left;460;lazio;32.0;31.0;2907.0;6.0;6.06;70.32;D;0.0;2.0;0.06;3.0;2.76;0.09;0.08;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;32.0;91.18;94.12;78.0;-1;-1.0;53.05;62.58;57.92;90.01;77.46;-1.0;-1.0;-1.0;78.07;-1.0;61.01;-1.0;-1.0;88.91;87.59;68.91;-1.0;59.95
167641;stanislav;lobotka;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Midfielder;False;False;['DM', 'M'];C;Stanislav Lobotka;Slovakia;1994-11-25;right;4287;napoli;32.0;31.0;2822.0;6.2;6.18;54.09;C;1.0;0.0;0.0;0.0;0.32;0.01;1.19;0.04;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;31.0;93.94;93.94;79.0;-1;-1.0;-1.0;78.66;55.54;83.09;80.91;-1.0;-1.0;-1.0;85.89;-1.0;-1.0;-1.0;-1.0;81.65;-1.0;83.96;-1.0;82.87
190167;leonardo;spinazzola;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Wing-Back;False;False;['LB', 'E'];D;Leonardo Spinazzola;Italy;1993-03-25;right;1852;napoli;27.0;17.0;1663.0;6.15;6.28;90.47;D;1.0;1.0;0.05;1.0;1.25;0.07;2.77;0.15;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;23.0;51.52;69.7;47.0;-1;96.23;-1.0;80.37;61.43;57.17;68.14;77.49;66.65;-1.0;75.8;58.15;-1.0;-1.0;-1.0;63.5;-1.0;77.13;78.94;57.79
208652;Valentino;lazaro;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Wide-Midfielder;False;False;['RB', 'E'];D;Valentino Lazaro;Austria;1996-03-24;right;4385;torino;33.0;26.0;2458.0;5.81;5.87;56.86;D;5.0;0.0;0.0;0.0;1.43;0.05;4.26;0.16;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;32.0;76.47;94.12;70.0;-1;64.48;-1.0;-1.0;60.38;51.34;59.88;66.91;55.58;-1.0;68.92;56.64;-1.0;-1.0;-1.0;53.01;-1.0;64.16;55.17;59.95
208696;matteo;politano;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Wing-Forward;False;False;['W'];C;Matteo Politano;Italy;1993-08-03;left;536;napoli;37.0;34.0;2942.0;6.17;6.48;83.87;C;4.0;3.0;0.09;3.0;3.8;0.12;6.93;0.21;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;37.0;91.89;100.0;85.0;-1;79.27;-1.0;63.64;70.57;48.68;61.5;74.19;68.45;55.26;71.61;77.11;-1.0;59.03;64.59;59.02;-1.0;76.25;86.54;59.83
209400;Domenico;Berardi;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Wing-Forward;False;False;['F'];A;Domenico Berardi;Italy;1994-08-01;left;531;sassuolo;29.0;25.0;2380.0;6.48;7.51;70.07;A;14.0;6.0;0.23;5.0;5.09;0.19;7.72;0.29;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;29.0;80.65;93.55;67.0;-1;44.86;-1.0;61.47;59.83;42.92;49.42;56.0;74.46;51.14;55.24;53.23;-1.0;48.88;46.47;40.09;-1.0;56.61;46.4;52.25
